permit_id,permit_num,revision_num,permit_type_id,application_date,issued_date,completed_date,est_const_cost,description,dwelling_units_created,dwelling_units_lost,ward_id,structure_type_id,work_type_id,status_id,builder_id,address_id,address_id,street_num,postal,street_id,,,,,,,
26106,00 173394 000,0,14,2000-07-20,NULL,NULL,5000000.00,Make alterations to extend the existing mall on Level One through level one of the former Eatons store.,0,0,51188,106,11,7,NULL,16,16,1,M5G,26,,,,,,,
26123,14 254624 BLD,0,2,2014-11-20,2014-12-09,NULL,800000.00,"Proposal for interior alterations to unit C006 in existing retail store - Hugo Boss""",0,0,51188,162,67,21,NULL,16,16,1,M5G,26,,,,,,,
26190,25 100692 HVA,0,10,2025-01-03,2025-01-09,NULL,NULL,HVAC - Minor Interior tenant work to add few fitting rooms in an existing retail suite of an existing shopping mall,0,0,51188,162,20,21,NULL,16,16,1,M5G,26,,,,,,,
26233,10 168881 BLD,0,2,2010-05-04,2010-05-26,NULL,364000.00,"Proposal for interior alterations to existing office space on the 24th floor.  Tenant is The Bank of Nova Scotia"".  Convenience address is 20 Queen St. W.""",0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
26302,17 106411 BLD,0,2,2017-01-19,2017-01-23,NULL,NULL,Proposal for the interior demolition of non load bearing partitions and finishes in an existing commercial unit (YG-19; Baton Rouge) to return the space back to base.   NO EXTERIOR ALTERATIONS UNDER THIS PERMIT.,0,0,51188,110,68,32,NULL,16,16,1,M5G,26,,,,,,,
26326,08 188415 BLD,0,2,2008-07-30,2008-08-06,NULL,500000.00,"Proposal for interior alterations to convert 2 retail units (1109A and 1110A) into 1 retail unit and fit-out new tenant The Children's Place"" on level 1 of The Eaton's Centre.""",0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
26355,01 120586 PLB,0,16,2001-03-22,2001-03-22,NULL,NULL,"Install fixtures 1 wc, 1wb in Unit 343 and 1 new hot water tank.Tenant: Fido    cost included in 01 114684",0,0,51188,162,21,32,NULL,16,16,1,M5G,26,,,,,,,
26389,12 112477 BLD,0,2,2012-01-26,2012-02-02,NULL,200000.00,"Proposed interior alterations to 6th, 7th and 8th floor office space. Tenant is Canada Post.",0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
26394,08 142484 HVA,0,10,2008-04-02,2008-04-22,NULL,NULL,"HVAC - Interior alterations to fit out new retail tenant  to L2-1 Level, Unit B-18/19. Eaton Centre",0,0,51188,162,20,32,NULL,16,16,1,M5G,26,,,,,,,
26464,12 221469 BLD,0,2,2012-07-31,2012-08-07,NULL,15000.00,permit for interior alterations to existing office space - floor 14 - Ontario Financing Authority,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
26470,10 149854 BLD,0,2,2010-04-12,2010-05-06,NULL,165000.00,Proposal to replace existing rooftop cooling tower at the Toronto Eaton Centre.  Convenience address is 250 Yonge St.,0,0,51188,110,84,21,NULL,16,16,1,M5G,26,,,,,,,
26474,17 111609 PLB,0,16,2017-02-01,2017-03-06,NULL,NULL,Plumbing  - RELOCATE ONE 15 FT LONG NON-RATED PARTITION TO MAKE ONE PRIVATE OFFICE SMALLER AND ALLOW SPACE FOR A CLERICAL DESK.INSTALLER COUNTER AND SINK WITH HOT AND COLD WATER FOR AN EMPLOYEE COFFEE FACILITY. - 3RD FLOOR,0,0,51188,118,21,32,NULL,16,16,1,M5G,26,,,,,,,
26565,10 263362 BLD,0,2,2010-09-22,2010-10-15,NULL,125000.00,Proposal for interior alterations to 18th floor office space. Convenience address 20 Queen Street West,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
26628,10 200596 MSA,0,10,2010-06-18,2010-08-19,NULL,5000.00,"Kitchen exhaust for Mercatto"" Restaurant""",0,0,51188,109,117,21,NULL,16,16,1,M5G,26,,,,,,,
26629,15 111833 BLD,0,2,2015-02-04,2017-05-17,NULL,300000.00,"Proposal for interior alterations to existing office space on the 14th floor.  Scope of work includes renovations to the public corridor, elevator lobby and new demising walls. Convenience address is 220 Yonge St.",0,0,51188,110,67,32,NULL,16,16,1,M5G,26,,,,,,,
26638,11 187101 FSU,0,9,2011-05-04,2011-05-12,NULL,5000.00,Proposal to install 7 maglocks on 17th floor of existing office building.,0,0,51188,118,36,21,NULL,16,16,1,M5G,26,,,,,,,
26654,25 211828 HVA,0,10,2025-08-18,2025-09-16,NULL,NULL,"HVAC - Proposal for interior alterations to an existing restaurant, less than 30 seats - UNIT A004, Toronto Eaton CentreConvenience address is 218 Yonge St",0,0,51188,110,20,32,NULL,16,16,1,M5G,26,,,,,,,
26704,00 324023 PLB,0,16,2000-08-01,2000-08-11,NULL,2200.00,install in area A-030 on concourse level for new tenant 1 k.s..  tenant:  flight centre. cost included in 00 324003 edc,0,0,51188,118,66,21,NULL,16,16,1,M5G,26,,,,,,,
26739,25 166883 BLD,0,2,2025-05-28,2025-06-27,NULL,100000.00,Proposal for interior alterations to enlarge existing commercial retail unit,0,0,51188,162,67,32,NULL,16,16,1,M5G,26,,,,,,,
26753,08 188415 HVA,0,10,2008-07-30,2008-08-06,NULL,NULL,"HVAC - Proposal for interior alterations to convert 2 retail units (1109A and 1110A) into 1 retail unit and fit-out new tenant The Children's Place"" on level 1 of The Eaton's Centre.""",0,0,51188,110,20,32,NULL,16,16,1,M5G,26,,,,,,,
26888,06 153805 BLD,0,2,2006-07-06,2006-07-21,NULL,150000.00,Interior alterations to an existing office space on the 27th floor for leasehold improvements,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
26889,10 140707 BLD,0,2,2010-03-26,2010-05-05,NULL,1000000.00,Proposal for interior alterations for lobby renovations to the third floor galleria in the Eaton's Centre.,0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
27002,17 221747 FSU,0,9,2017-08-23,2017-09-25,NULL,4300.00,"Proposed sprinklers in relation to interior alterations to the existing resturant space on the ground level. Hendriks resturant""",0,0,51188,160,118,32,NULL,16,16,1,M5G,26,,,,,,,
27052,16 233868 BLD,0,2,2016-10-06,2016-11-09,NULL,60000.00,INTERIOR ALTERATIONS OF EXISTING RETAIL SPACE FOR NEW TENANT,0,0,51188,162,67,21,NULL,16,16,1,M5G,26,,,,,,,
27053,24 111632 PLB,0,16,2024-02-05,2024-03-07,NULL,NULL,Plumbing  - Proposal for interior alterations to existing office space on the 9th floor - BMO Financial GroupConvenience address is 250 Yonge St,0,0,51188,110,21,32,NULL,16,16,1,M5G,26,,,,,,,
27101,25 214741 HVA,0,10,2025-08-22,2025-09-10,NULL,NULL,HVAC - Proposal for interior altreations to existing office,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
27198,07 259386 BLD,0,2,2007-09-06,2007-09-11,NULL,1200000.00,Interior alterations to existing office space on the 11th FLOOR.  Convenience address - 250 Yonge St.,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
27362,00 135776 PLB,0,16,2000-03-16,2000-03-16,NULL,200000.00,install 1 fixture only,0,0,51188,162,66,21,NULL,16,16,1,M5G,26,,,,,,,
27382,05 120978 HVA,0,10,2005-04-07,2005-04-07,NULL,NULL,HVAC - interior alterations on 6th fl  (work being done at 20  Queen St. W) - Interior Alterations,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
27531,07 281868 BLD,0,2,2007-11-26,2007-12-05,NULL,60000.00,Interior alterations to existing restaurant under 30 seats - Starbucks - Main floor - YG18,0,0,51188,159,67,21,NULL,16,16,1,M5G,26,,,,,,,
27575,08 201677 HVA,0,10,2008-09-09,2008-09-12,NULL,NULL,"HVAC - interior alterations to existing office space - floor 5, Cadillac Fairview",0,0,51188,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
27679,21 192282 HVA,0,10,2021-07-30,2021-09-24,NULL,NULL,HVAC - Proposal for interior alterations for existing office unit 2310,0,0,51188,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
27810,11 147196 BLD,0,2,2011-03-17,2011-04-13,NULL,200000.00,"Proposal to repair post tension beams in parking level P2, P3 and P4 of the Eaton's Centre.",0,0,51188,125,48,32,NULL,16,16,1,M5G,26,,,,,,,
27855,07 263307 HVA,0,10,2007-09-19,2007-11-02,NULL,NULL,HVAC - Proposal to demolish and reconstruct  1 sty lobby attrium on north-west corner of Queen St W and James St. Convenience address - 20 Queen St W. See PAL 07208898,0,0,51188,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
27867,14 107227 HVA,0,10,2014-01-21,2014-02-26,NULL,NULL,"HVAC - To complete interior demolition work to return the existing Sears"" to shell conditions for future tenant fit up.""",0,0,51188,162,20,32,NULL,16,16,1,M5G,26,,,,,,,
27925,13 268308 PLB,0,16,2013-11-21,2013-12-05,NULL,NULL,"Plumbing  - Proposal for interior alterations to existing retail unit on level 1 of the Eaton's Centre - Rocky Mountain Chocolate Factory"".""",0,0,51188,110,21,21,NULL,16,16,1,M5G,26,,,,,,,
27966,20 191546 TPS,0,22,2020-09-09,2020-09-15,NULL,NULL,"Proposal to construct a temporary above grade light structure near Trinity Square (Eaton's Centre grounds) as an entrance to Santa's Cabin (19 181937 TPS). Structure to be installed from November 11, 2020 to January 7, 2021.",0,0,51188,94,124,32,NULL,16,16,1,M5G,26,,,,,,,
28013,05 127895 HVA,0,10,2005-04-29,2005-06-09,NULL,NULL,HVAC - Make interior alterations to retail space.  Eaton Centre. - Interior Alterations,0,0,51188,162,20,32,NULL,16,16,1,M5G,26,,,,,,,
28033,23 114285 HVA,0,10,2023-02-15,2023-03-17,NULL,NULL,"HVAC - Proposal for interior demolition for back to base landlord work within existing retail space - UNIT 2120, Toronto Eaton CentreConvenience address is 220 Yonge St",0,0,51188,110,20,32,NULL,16,16,1,M5G,26,,,,,,,
28071,10 168881 PLB,0,16,2010-05-04,2010-06-02,NULL,NULL,"Plumbing  - Proposal for interior alterations to existing office space on the 24th floor.  Tenant is The Bank of Nova Scotia"".  Convenience address is 20 Queen St. W.""",0,0,51188,110,21,32,NULL,16,16,1,M5G,26,,,,,,,
28075,08 158348 PLB,0,16,2008-05-13,2008-05-26,NULL,NULL,"Plumbing  - Interior alterations to existing retail store in the Eaton Centre.  New Tenant - Armani Exchange"".  Space 2120A - Level 2.""",0,0,51188,110,21,21,NULL,16,16,1,M5G,26,,,,,,,
28320,08 158348 HVA,0,10,2008-05-16,2008-05-26,NULL,NULL,"HVAC - Interior alterations and storefront alterations to existing retail store in the Eaton Centre.  New Tenant - Armani Exchange"".  Space 2120A - Level 2.""",0,0,51188,110,20,21,NULL,16,16,1,M5G,26,,,,,,,
28459,04 134824 HVA,0,10,2004-05-17,2004-05-20,NULL,NULL,HVAC - Interior alterations to create new partitions on 4th floor - Interior Alterations,0,0,51188,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
28534,07 251057 BLD,0,2,2007-08-08,2007-08-22,NULL,70000.00,Interior alterations to fit out new tenant 'Telus' to Unit H010. Eatons Centre,0,0,51188,162,67,21,NULL,16,16,1,M5G,26,,,,,,,
28545,15 142826 BLD,0,2,2015-04-17,2015-05-06,NULL,150000.00,Proposal for interior alterations to the 15th floor office space in the existing Multiple Use/Non Res Building. Convenience address is 250 Yonge St.,0,0,51188,110,67,32,NULL,16,16,1,M5G,26,,,,,,,
275,12 237757 BLD,0,2,2012-08-29,2012-11-01,NULL,650000.00,Proposal for interior alterations to units 1510 and 1410 to combine the two units and finish suite as a hospitality suite in existing multiple use building (hotel/residence) - 93.7m2.,0,0,NULL,109,67,21,1308,17,17,1,M5H,56,,,,,,,
736,14 131320 BLD,0,2,2014-03-20,2014-05-08,NULL,200000.00,"To re-clad the front and the side elevations of the existing One King West"" hotel.""",0,0,51688,10,103,32,NULL,17,17,1,M5H,56,,,,,,,
1417,15 184868 BLD,0,2,2015-07-03,2015-08-05,NULL,150000.00,Proposal to repair conrete foundation walls on levels P1 and P2.,0,0,51688,109,48,32,NULL,17,17,1,M5H,56,,,,,,,
2340,12 158170 FSU,0,9,2012-04-20,2012-04-25,NULL,6000.00,Proposal to install 2 maglocks in existing office space on the 2nd and 3rd floors.,0,0,51688,109,36,21,NULL,17,17,1,M5H,56,,,,,,,
5881,14 148979 PSA,0,16,2014-04-29,2014-05-26,NULL,6000.00,"Changes to HVAC ductwork from dryer and washer vent(now combined) and cap hot water sources since heater buildt in,  to every room (322) on every floor level(42) to existing hotel/office building",0,0,51688,109,88,21,NULL,17,17,1,M5H,56,,,,,,,
5945,07 260232 HVA,0,10,2011-04-15,2011-04-21,NULL,NULL,HVAC - Interior alterations to existing live-work unit 4902 on 49th floor of existing apartment building.,0,0,NULL,9,20,21,NULL,17,17,1,M5H,56,,,,,,,
7532,09 165675 PSA,0,16,2009-09-03,2009-09-03,NULL,1000.00,This is a plumbing permit to relocate a washing machine approx. 10 ft from the kitchen to the bathroom.,0,0,NULL,9,45,32,NULL,17,17,1,M5H,56,,,,,,,
10473,12 224256 BLD,0,2,2012-08-03,2012-09-19,NULL,100000.00,"Facade repairs (north, east, and south elevations) to existing mixed use building.",0,0,51688,109,103,32,NULL,17,17,1,M5H,56,,,,,,,
12990,14 148958 MSA,0,10,2014-04-29,2014-05-27,NULL,6000.00,"Changes to HVAC ductwork from dryer and washer vent(now combined) and cap hot water sources since heater buildt in,  to every room (322) on every floor level(42) to existing hotel/office building",0,0,51688,109,87,32,NULL,17,17,1,M5H,56,,,,,,,
16587,11 302126 BLD,0,2,2011-10-31,2011-11-18,NULL,65000.00,Proposal to extend front foyer (10m2). Existing building is mixed use/hotel.,0,0,51688,109,6,21,NULL,17,17,1,M5H,56,,,,,,,
18606,12 264999 BLD,0,2,2012-10-18,2012-11-01,NULL,12000.00,Proposal for interior alterations to 42nd floor - Suite 4210.,0,0,51688,9,67,32,NULL,17,17,1,M5H,56,,,,,,,
20319,07 260232 PLB,1,16,2011-04-15,2011-05-16,NULL,NULL,"Revision to originally approved plumbing alterations to live-work unit 4902 on the 49th floor of existing apartment building.  See related files 07-260232-01 BLD, and 07-260232 HVA.",0,0,51688,9,21,44,NULL,17,17,1,M5H,56,,,,,,,
21134,07 260232 BLD,1,2,2011-04-15,2011-05-16,NULL,0.00,"Revision to originally approved interior alterations to live-work unit 4902 on the 49th floor of existing apartment building.  See related files 07-260232-01 BLD, and 07-260232-01 PLB.",0,0,NULL,9,67,44,NULL,17,17,1,M5H,56,,,,,,,
23842,11 304939 BLD,0,2,2011-11-04,2011-11-08,NULL,121100.00,Proposal to repair foundation walls and waterproofing in existing mixed use building.,0,0,51688,109,48,32,NULL,17,17,1,M5H,56,,,,,,,
24294,25 222194 MSA,0,10,2025-09-08,NULL,NULL,250000.00,Interior fit out for Unit 302 - for residential occupancy,0,0,51688,118,87,26,NULL,17,17,1,M5H,56,,,,,,,
26461,11 179819 FSU,0,9,2011-04-20,2011-05-04,NULL,5000.00,Proposal for sprinkler alterations to unit 4902 in relation to building permit 07-260232 BLD (57.5m2).,0,0,NULL,9,118,21,NULL,17,17,1,M5H,56,,,,,,,
27450,13 158928 BLD,0,2,2013-04-29,2013-12-10,NULL,300000.00,Proposal to install new platform at loading dock area for generator.,0,0,51688,9,84,21,NULL,17,17,1,M5H,56,,,,,,,
2191,00 349429 HVA,0,10,2000-10-26,2000-11-23,NULL,0.00,"alter h.v.a.c. system on 2nd, 3rd, 4th, 5th and 7th floors.tenant: Bank of Nova Scotia          see bp#00-349428",0,0,51335,118,64,21,NULL,18,18,1,M5H,82,,,,,,,
2320,12 149646 BLD,0,2,2012-04-05,2012-05-08,NULL,190000.00,"Minor interior alterations to existing restaurant on street level.  Occupant load - 10.  Tenant - Tim Hortans"".""",0,0,51335,110,67,21,NULL,18,18,1,M5H,82,,,,,,,
2372,12 149646 PLB,0,16,2012-04-05,2012-05-08,NULL,NULL,"Plumbing  - Minor interior alterations to existing restaurant on street level.  Occupant load - 10.  Tenant - Tim Hortans"".""",0,0,51335,110,21,21,NULL,18,18,1,M5H,82,,,,,,,
2606,01 169908 HVA,0,10,2001-08-20,2001-08-24,NULL,NULL,HVAC - Alter HVAC system and related ductwork on portion of 7th floor existing office.  cost incl:  01-169908  CMBtenant: Ontario Public Service Employees Union - Interior Alterations,0,0,51335,118,20,32,NULL,18,18,1,M5H,82,,,,,,,
3092,25 232270 HVA,0,10,2025-09-29,NULL,NULL,NULL,HVAC - Interior alterations  to the 5th floor  for Tech Mahindra,0,0,51335,118,20,26,NULL,18,18,1,M5H,82,,,,,,,
5423,08 146362 BLD,0,2,2008-04-11,2008-04-21,NULL,200000.00,Interior alterations to offices on 6th floor. Single Tenant Floor,0,0,51335,118,67,21,NULL,18,18,1,M5H,82,,,,,,,
6204,10 132736 BLD,0,2,2010-03-16,2010-03-31,NULL,116000.00,Proposal for interior alterations to existing office space on the 5th floor.,0,0,51335,110,67,21,NULL,18,18,1,M5H,82,,,,,,,
6440,25 232270 PLB,0,16,2025-09-29,NULL,NULL,NULL,Plumbing  - Interior alterations  to the 5th floor  for Tech Mahindra,0,0,51335,118,21,26,NULL,18,18,1,M5H,82,,,,,,,
6627,00 175363 PLB,0,16,2000-07-26,2000-08-22,NULL,0.00,install 1 bar sink on 1st floor.   see bp#00-175351tenant: Tim Horton,0,0,51335,159,66,21,NULL,18,18,1,M5H,82,,,,,,,
6881,01 169908 PLB,0,16,2001-08-20,2001-08-29,NULL,NULL,Plumbing - Install two Kitchen Sinks on portion of 7th floor existing office. tenant: Ontario Public Service Employees Union - Interior Alterations,0,0,51335,118,21,32,NULL,18,18,1,M5H,82,,,,,,,
7138,04 197274 HVA,0,10,2004-12-02,2004-12-02,NULL,NULL,HVAC - Interior alterations to offices on 9th floor - Interior Alterations,0,0,51335,118,20,21,NULL,18,18,1,M5H,82,,,,,,,
7784,08 146362 HVA,0,10,2008-04-15,2008-04-21,NULL,NULL,HVAC - Interior alterations to offices on 6th floor. Single Tenant Floor,0,0,51335,118,20,32,NULL,18,18,1,M5H,82,,,,,,,
11290,18 111895 PLB,0,16,2018-01-31,2018-03-01,NULL,NULL,Plumbing  - Proposal for interior alterations to existing office space on the 5th floor - Unit 501,0,0,51335,110,21,32,NULL,18,18,1,M5H,82,,,,,,,
11999,03 197835 PLB,0,16,2003-12-03,2003-12-11,NULL,NULL,Plumbing - Make interior alterations to portion of the 7th floor.  Tenant:  Britacan Facilities Management Group Inc.Existing and proposed:  Office. - Interior Alterations,0,0,51335,118,21,32,NULL,18,18,1,M5H,82,,,,,,,
14109,99 016770 HVA,0,10,1999-05-20,1999-08-03,NULL,NULL,ALTER EXISTING H.V.A.C. SYSTEM ON 8TH FLOOR. TENANT: ROYAL BANK GROWTH CO. REFER TO APPLICATION NUMBER: 425880,0,0,51335,202,131,21,NULL,18,18,1,M5H,82,,,,,,,
14509,25 232270 BLD,0,2,2025-09-29,NULL,NULL,500000.00,Interior alterations  to the 5th floor  for Tech Mahindra,0,0,51335,118,67,47,NULL,18,18,1,M5H,82,,,,,,,
14519,20 121998 HVA,0,10,2020-03-04,2020-05-08,NULL,NULL,HVAC - Interior Alterations to suite 902 Networkers on the 9th floor.,0,0,51335,118,20,32,NULL,18,18,1,M5H,82,,,,,,,
15020,14 225191 FSU,0,9,2014-09-19,2014-09-30,NULL,150000.00,"Proposal to replace the fire alrm panel in an existing multi use, commercial building.",0,0,51335,110,41,21,NULL,18,18,1,M5H,82,,,,,,,
18400,12 149646 HVA,0,10,2012-04-05,2012-08-02,NULL,NULL,"HVAC - Minor interior alterations to existing restaurant on street level.  Occupant load - 10.  Tenant - Tim Hortans"".""",0,0,51335,110,20,21,NULL,18,18,1,M5H,82,,,,,,,
19321,18 111895 BLD,0,2,2018-01-31,2018-02-14,NULL,200000.00,Proposal for interior alterations to existing office space on the 5th floor - Unit 501,0,0,51335,110,67,32,NULL,18,18,1,M5H,82,,,,,,,
19532,18 111895 HVA,0,10,2018-01-31,2018-02-28,NULL,NULL,HVAC - Proposal for interior alterations to existing office space on the 5th floor - Unit 501,0,0,51335,110,20,32,NULL,18,18,1,M5H,82,,,,,,,
19768,19 255066 FSU,0,9,2019-12-27,NULL,NULL,NULL,FS - Sprinkler Shop Drawing - Proposed Interior alteration tenant fit out.,0,0,51335,118,19,6,NULL,18,18,1,M5H,82,,,,,,,
22557,13 113949 MSA,0,10,2013-01-31,2013-02-04,NULL,30000.00,Proposal to relocate diffusers in exisitng office building.,0,0,51335,118,9,32,NULL,18,18,1,M5H,82,,,,,,,
22889,25 176058 BLD,0,2,2025-06-12,2025-07-15,NULL,485000.00,Structural slab repairs and waterproofing Installation - Sub Basement Mechanical Room repairs,0,0,51335,110,84,32,NULL,18,18,1,M5H,82,,,,,,,
25377,18 206206 BLD,0,2,2018-08-08,2018-09-18,NULL,120000.00,"Proposal to replace existing 30 x 60"" ceiling with new 24"" x 24"" grid"," tiles and lighting.""",0,0,51335,118,67,32,NULL,18,18,1,M5H,82,,,,,,
25827,20 121998 BLD,0,2,2020-03-04,2020-03-10,NULL,20000.00,Proposal for Interior Alterations to suite 902 on the 9th floor - 'Networkers International',0,0,51335,118,67,32,NULL,18,18,1,M5H,82,,,,,,,
